,new_kec,old_kec,new_kab,old_kab,new_prov,old_prov,berita
64,penjaringan,-,jakarta utara,-,dki jakarta,dki jakarta," \- Bahaya ancam Jakarta hari ini setelah Badan Penanggulangan Bencana
Daerah (BPBD) DKI Jakarta menginformasikan kenaikan status Pintu Air Pasar
Ikan siaga 1 pagi ini. Ketinggian muka air laut di pintu air yang berada di
Penjaringan, Jakarta Utara itu tercatat 254 cm atau Siaga 1 (Bahaya) pada
Selasa pukul 08.00.

Dengan kenaikan permukaan air laut di pintu air tersebut, 9 wilayah di Jakarta
Utara berpotensi terdampak rob. Sembilan daerah itu adalah Ancol, Cilincing,
Kalibaru, Kamal, Kamal Muara, Kapuk Muara, Marunda, Penjaringan, dan Pluit.

BPBD DKI menyampaikan kronologi kenaikan status pintu air itu lewat akun media
sosial Twitter hari ini. Kenaikan status di Pintu Air Pasar Ikan dimulai sejak
ketinggian permukaan laut naik 12 cm dari 200 cm menjadi 212 cm pada pukul
03.00 sampai 04.00 pagi.

Selang satu jam, permukaan laut naik menjadi 215 cm pada pukul 05.00. Satu jam
kemudian, tinggi muka air tercatat 232 cm, dan tercatat naik mencapai 247 cm
pada pukul 07.00.

Status Pintu Air Pasar Ikan baru mencapai bahaya pada pukul 08.00, setelah
sebelumnya masih Siaga 2. ""Cuaca di Pintu Air Pasar Ikan saat ini terang,
tinggi muka air 254 cm,"" tulis BPBD DKI dalam akun Twitternya, Selasa pagi, 6
Desember 2022.

BPBD DKI mengumumkan kenaikan status pintu air itu setelah Badan Meteorologi
Klimatologi dan Geofisika (BMKG) memprediksi pasang maksimum air laut di
kawasan pelabuhan di daratan Jakarta mencapai 1,1 meter pada pukul 07.00.  
  
Perubahan status Siaga menjadi Bahaya di Pintu Air Pasar Ikan itu disebarkan
lewat media sosial. BPBD DKI juga memberitahukan camat dan lurah di 9 wilayah
terdampak banjir rob agar warga setempat menghubungi Jakarta Siaga 112 dalam
keadaan darurat.

 "
65,tinggimoncong,tinggimoncong,gowa,gowa,sulawesi selatan,sulawesi selatan,"\-

Longsor di Kelurahan Bontolerung, Kecamatan Tinggimoncong, Gowa, Sulawesi
Selatan (Sulsel) menyebabkan tiga orang meninggal dunia. Ketiga korban
merupakan pegawai perusahaan leasing.

""Dia itu yang pekerja cicil motor yang kredit motor, yang leasing itu. itu
rumah itu dia pake,"" ujar Kepala BPBD Gowa Ikhsan Parawansa saat dimintai
konfirmasi , Sabtu (24/12/2022).

Ikhsan mengatakan, rumah yang tertimbun longsor di lokasi selama ini
difungsikan sebagai kantor. Sedikitnya ada 10 pegawai perusahaan leasing saat
longsor terjadi.

  

""Di dalam rumah kantor itu ada 10 orang, dia itu pekerja. 7 Orang yang
selamat, yang 3 itu tertimbun di dalam, terkena reruntuhan gitu kan,"" ujarnya.

Ikhsan menjelaskan saat proses evakuasi, salah satu korban pencarian tanah
longsor ditemukan dalam kondisi terjepit reruntuhan bangunan. Dia juga
memastikan ketiga jenazah telah ditemukan dan dievakuasi.

""Yang terakhir dievakuasi itukan sempat dicari karena di reruntuhan. Dia
kejepit jenazahnya,"" katanya.

Sebelumnya diberitakan, titik longsor berada di Bangkeng Tabbing, Jalan Poros
Makassar-Malino, Gowa. Longsor terjadi sekitar pukul 03.00 Wita, dini hari
tadi dan ketiga korban sempat dinyatakan hilang.

""Sudah ditemukan semua korban yang tiga itu dan dinyatakan meninggal dunia,""
ucapnya.

Selain korban jiwa, material longsor juga menimbun 1 unit rumah. Dua rumah
warga lainnya bahkan 2 terbawa arus sungai.

""Taksiran kerugian Rp 500.000.000,"" ungkap Ikhsan.

Adapun daftar tiga nama korban meninggal yakni :

1\. Muhammad Arsyad  
2\. Anwar  
3\. Hasan

  
  
  
[Gambas:Video 20detik]  

 "
66,-,-,jakarta selatan,jakarta selatan,dki jakarta,dki jakarta," \- Pada 24 November 2022 lalu, ruang Badan Interlijen dan Keamanan
(Baintelkam), Mabes Polri, yang berlokasi di Jalan Trunojoyo, Jakarta Selatan
mengalami kebakaran pada tengah malam.

Kepala Pelayanan Mabes Polri Komisaris Besar, Yudhi Sulistianto Wahid,
menjelaskan bahwa asap yang ditimbulkan saat kejadian tersebut disebabkan
korsleting listrik saat teknisi memindahkan baterai UPS (uninterruptible power
supply) di salah satu tempat server.

Kasus korsleting yang berujung kebakaran bukanlah pertama kali terjadi.
Dilansir bpbd.sopengkab.go.id, arus pendek alias korsleting listrik adalah
terjadinya hubungan dengan tahanan listrik rendah yang mengakibatkan aliran
listrik jadi sangat besar. Jika ini tidak segera ditangani, bisa mengakibatkan
kebakaran dan ledakan.

Penyebab korsleting paling umum adalah hubungan singkat atau . Dilansir
bpsdm.esdm.go.id, hubungan singkat terjadi karena penggunaan kabel yang tidak
sesuai dengan peralatan listrik yang digunakan.

### Penyebab Kosrsleting Listrik

Mengutip Twitter resmi Pemerintah Provinsi DKI Jakarta, @DKIJakarta, berikut
penyebab korsleting listrik

1\. Penggunaan listrik ilegal

2\. Instalasi listrik tidak sesuai standar atau terdaftar sebagai anggota
Asosiasi Kontraktor Listrik Indonesia.

3\. Alat-alat listrik tidak sesuai Standar Nasional Indonesia.

4\. Penggunaan kabel tidak sesuai dengan kapasitas hantar arusnya.

5\. Menyambung sekring putus dengan kawat.

6\. Stop kontak atau kabel tidak sengaja terkena air.

7\. Mengganjal Miniature Circuit Breaker (MCB) yang sering turun karena tidak
sesuai kapasitas beban.

8\. Penggunaan listrik menumpuk di satu terminal listrik.

### Mencegah Korsleting Listrik

Dikutip kkn.undip.ac.id, pencegahan korsleting listrik dapat dilakukan dengan
melakukan kebiasaan bijak menggunakan listrik, yaitu:

  1. Tidak mengubah kondisi alat kWh meter/MCB sembarangan
  2. Cek colokan listrik, bila sudah berwarna hitam di sekitarnya segera ganti

  3. Cek instalasi arus listrik 5 tahun sekali ke instalator terakreditasi

  4. Rutin memastikan kabel-kabel listrik dan peralatan elektronik dalam kondisi baik

  5. Jangan biarkan peralatan elektronik menancap terlalu lama

  6. Jauhkan anak-anak dari jangkauan listrik atau benda-benda yang memiliki aliran listrik

  7. Jauhkan peralatan listrik dan elektronik dari benda yang mudah terbakar

 "
67,cabangbungin,-,bekasi,bekasi,jawa barat,jawa barat," \- Penjabat (Pj) Bupati Bekasi Dani Ramdan meninjau lokasi tanggul Sungai
Citarum di Desa Setialaksana dan Lenggahjaya, Kecamatan Cabangbungin,
Kabupaten Bekasi. Dani menerima laporan bahwa tanggul sungai itu merembes
sehingga berpotensi terjadi banjir.

""Ada rembesan yang menyebabkan genangan air di beberapa jalan dan rumah warga
sekitar tanggul kemarin. Makanya kami telusuri,"" kata Dani, Selasa, 6 Desember
2022, seperti dikutip .

Selama ini, kata Dani, kondisi tanggul Sungai Citarum di sana cukup aman.
Tanggul itu juga sudah dilengkapi pintu air dengan katup pengaman sehingga
bisa mengalirkan air dari kawasan permukiman ke sungai.

""Ada pintu katup pengaman dari area luar tanggul ke dalam sungai. Jika kondisi
sungai normal, air dari permukiman dialirkan ke sungai,"" ujar Dani.

Diduga rembesan air terjadi akibat ada lubang di luar pintu air tanggul. Meski
saluran pembuangan sudah ditutup, air Sungai Citarum merembes dan menggenangi
permukiman.

Pemerintah Kabupaten Bekasi akan berkoordinasi dengan Balai Besar Wilayah
Sungai (BBWS) Citarum untuk menangani pintu air yang berlubang itu. Dia
khawatir tanggul yang bocor itu akan menyebabkan banjir di Desa Setialaksana
dan Lenggahjaya.

""Kami segera koordinasikan dengan BBWS Citarum karena musim hujan ini masih
panjang dan diprediksi sampai awal tahun depan,"" kata Dani.

Pj Bupati Bekasi itu meminta camat dan kepala desa termasuk masyarakat sekitar
tanggul selalu waspada. Mereka diimbau mengadakan ronda secara bergiliran,
terutama malam hari untuk memeriksa ketinggian debit air sungai dan kebocoran
tanggul.

""Jika ada tanda-tanda bahaya, harus segera evakuasi ke tempat yang lebih
aman,"" kata dia.

   1
   2
   Selanjutnya

 "
68,penjaringan,-,jakarta utara,-,dki jakarta,dki jakarta," \- Badan Penanggulangan Bencana Daerah (BPBD) DKI Jakarta merilis data
wilayah yang terdampak  hari ini. Kepala BPBD DKI Isnawa Adji menyebut empat
RT di Jakarta Utara banjir imbas dari rob tersebut.

BPBD mencatat saat ini terdapat empat RT atau 0,013 persen dari 30.470 RT
yang ada di wilayah DKI Jakarta, kata dia dalam keterangan tertulisnya,
Selasa, 6 Desember 2022.

Empat RT yang dimaksud tersebut terdiri atas masing-masing dua RT di Kelurahan
Pluit dan Kelurahan Marunda, Jakarta Utara.

Ketinggian air di wilayah Kelurahan Pluit mencapai 20 sentimeter. Sedangkan
ketinggian air untuk wilayah Kelurahan Marunda mencapai 30-35 sentimeter.

  
Dalam hal penanganan, BPBD DKI telah mengerahkan personel untuk memonitor
kondisi genangan di setiap wilayah. Selain itu, BPBD juga berkoordinasi dengan
unsur Dinas Sumber Daya Air (SDA), Dinas Bina Marga, serta Dinas Gulkarmat
untuk menyedot air dan memastikan tali-tali air berfungsi baik.

BPBD DKI juga mengimbau masyarakat agar selalu berhati-hati serta waspada
terhadap potensi genangan. ""Genangan ditargetkan untuk surut dalam waktu
cepat,"" ujar Isnawa.

  
Sebelumnya, BPBD DKI Jakarta melalui laman Instagram @bpbddkijakarta telah
mengeluarkan peringatan dini tentang potensi  pada 6-13 Desember 2022.

Dalam keterangannya, banjir pesisir tersebut merupakan akibat adanya aktivitas
pasang air laut bersamaan dengan fase bulan purnama. Pasang air ini kemudian
mempengaruhi dinamika pesisir pantai yang berpotensi menyebabkan banjir rob.

Setidaknya ada sembilan wilayah yang dilaporkan akan terdampak, yakni Kamal
Muara, Kapuk Muara, Penjaringan, Pluit, Ancol, Kamal, Marunda, Cilincing, dan
Kalibaru.

 "
69,-,-,jakarta selatan,-,dki jakarta,dki jakarta," \- Kepala Seksi Publikasi dan Pemberdayaan Dinas Penanggulangan Kebakaran
dan Penyelamatan (Gulkarmat) DKI Jakarta Saepuloh memastikan api yang melahap
lantai lima kantor Kementerian Hukum dan Hak Asasi Manusia () telah padam.
Gedung Kemenkumham terbakar siang ini.

""Siap, betul (sudah padam),"" kata dia saat dikonfirmasi Tempo, Kamis, 8
Desember 2022.

Petugas mulai memadamkan si jago merah sekitar pukul 11.16 WIB. Menurut
Saepuloh, pemadaman api berlangsung selama satu jam hingga pukul 12.45 WIB.

Saat berita ini ditulis, belum diketahui penyebab kebakaran yang melahap
kantor Menteri Hukum dan HAM di Jalan HR. Rasuna Said, Kuningan, Jakarta
Selatan itu. ""Dugaan penyebab masih diselidiki,"" demikian bunyi laporan
tertulis yang dibenarkan Saepuloh.

Dinas Gulkarmat mengerahkan 26 unit mobil pemadam dan 130 personel untuk
menyetop kebakaran. Meski api telah padam, dia melanjutkan, dua mobil pemadam
masih disiagakan di lokasi kejadian.

Koordinator Hubungan Masyarakat Sekretariat Jenderal Kemenkumham Tubagus Erif
Faturrahman mengatakan akibat kebakaran itu seluruh pegawai telah dievakuasi
ke luar gedung melalui tangga darurat sesuai dengan prosedur keselamatan.

""Petugas pemadam kebakaran telah dikerahkan ke lokasi, saat ini api sudah
mereda dan masih ditangani oleh petugas,"" ujar Erif dalam siaran pers yang
diterima Tempo.

Erif mengatakan penyebab di gudang penyimpanan barang milik negara yang
terjadi pukul 10.40 WIB ini masih dalam tahap penyelidikan dan hingga saat ini
tidak ada korban jiwa maupun luka.

MUHSIN SABILILLAH

 "
70,tempursari,-,lumajang,lumajang,jawa timur,jawa timur," \- Bupati Lumajang Thoriqul Haq meminta masyarakat di sekitar daerah aliran
sungai untuk mewaspadai banjir lahar dingin setelah erupsi Gunung Semeru.

""Hujan yang mengguyur kawasan Gunung Semeru menyebabkan banjir lahar dingin
yang membawa material sisa erupsi,"" kata Bupati Lumajang Selasa 6 Desember
2022.

Menurut dia erupsi Gunung Semeru yang disertai luncuran awan panas guguran
(APG) sejauh 13 kilometer yang terjadi pada Minggu 4 Desember 2022 bisa
menimbulkan sejumlah permasalahan. ""Selain material yang menutupi sebagian
besar wilayah Dusun Kajar Kuning, Desa Sumbermujur, Kecamatan Candipuro,
material yang terbawa lahar dingin juga mengalir ke arah Besuk Bang, wilayah
Kecamatan Tempursari,"" tuturnya.

Hal tersebut, kata dia, berbeda dengan kejadian erupsi pada tahun 2021 karena
lahar dingin itu juga mengalir ke arah Kecamatan Tempursari, sehingga hal
tersebut perlu diwaspadai karena belum pernah terjadi selama beberapa tahun
terakhir.

""Lahar dingin ada yang mengarah ke Tempursari, kami mendapatkan kabar arah
laharnya mengarah ke sana, tahun lalu tidak. Alirannya pecah jadi tiga, salah
satunya Besuk bang, sehingga itu juga perlu diantisipasi,"" katanya.

Thoriq menjelaskan bahwa material yang dimuntahkan Gunung Semeru pada 4
Desember 2022 juga berimbas pada bertambahnya material di jalur aliran lahar
Gunung Semeru.

""Oleh karena itu, kami akan segera melakukan pembersihan dan normalisasi di
titik yang dianggap penting untuk segera dibersihkan, salah satunya di jalan
Dusun Kajar Kuning dan beberapa jembatan limpas yang sudah tertutup material
lahar dingin,"" ujarnya.

Ia mengatakan petugas akan segera bekerja pada Selasa ini, namun pihaknya juga
akan mempertimbangkan keselamatan petugas karena material erupsi dan APG masih
panas. ""Kami mengimbau masyarakat yang tidak berkepentingan untuk tidak
mendekat di area jalur lahar dingin, apalagi saat kondisi hujan deras
mengguyur kawasan puncak,"" katanya.

 "
71,-,-,-,kuningan,-,jawa barat," \- Kebakaran terjadi di gudang barang peyimpanan milik negara (BMN) Kantor
Kementerian Hukum dan Hak Asasi Manusia (Kemenkumham), Jalan HR Rasuna Said,
Kuningan, Jakarta Selatan pada Kamis, 8 Desember 2022.

Koordinator Hubungan Masyarakat Sekretariat Jenderal Kemenkumham, Tubagus Erif
Faturrahman mengatakan akibat kebakaran itu seluruh pegawai Kemenkumham telah
dievakuasi ke luar gedung melalui tangga darurat sesuai dengan prosedur
keselamatan.

""Petugas pemadam kebakaran telah dikerahkan ke lokasi, saat ini api sudah
mereda dan masih ditangani oleh petugas,"" kata Erif dalam siaran pers diterima
.

Erif mengatakan penyebab kebakaran di gudang penyimpanan barang milik negara
yang terjadi pukul 10.40 WIB ini masih dalam tahap penyelidikan dan hingga
saat ini tidak ada korban jiwa maupun luka.

AYU CIPTA

 "
72,-,-,gowa,gowa,sulawesi selatan,sulawesi selatan,"\-

Longsor menerjang permukiman warga di ruas jalan poros Malino Desa Lonjoboko,
Gowa, Sulawesi Selatan (Sulsel). Satu orang dilaporkan hilang atau dalam tahap
pencarian.

""Sementara memang ada satu orang masih kita nyatakan dalam tahap pencarian,""
ujar Kepala BPBD Gowa Ikhsan Parawansa kepada , Sabtu (24/12/2022).

Iksan menyebut pihaknya belum bisa memberikan informasi secara detail soal
kondisi terkini proses pencarian 1 orang tersebut.

  

""Memang ada satu orang di data itu tapi belum A1, jadi saya juga belum berani
untuk ngambil sikap soal itu, karena kita masih butuh data-data dari
masyarakat kan bilang siapa yang lihat dia terakhir. Nanti kita bisa nyatakan
meninggal kalau jenazahnya sudah kita lihat,"" ujarnya.

Longsor yang terjadi di Desa Lonjoboko ini mengakibatkan 4 rumah dan 1 unit
mobil tertimbun material longsor. Longsor yang terjadi di ruas Jalan Poros
Provinsi ini juga menutup akses jalan sehingga kendaraan tidak dapat melintasi
daerah tersebut.

Ikhsan menyebut pihaknya telah berkoordinasi dengan Dinas Pekerjaan Umum dan
Penataan Ruang (PUPR) agar segera menurunkan alat berat untuk membersihkan
material longsor.

""Saya juga sudah berkoordinasi dengan Dinas PUPR kita butuh alat berat, kita
butuh dukungan, nanti dia nyambung lagi ke PUPR provinsi karena itu jalan
poros, ranahnya orang provinsi di wilayahitu,"" ucapnya.

  
  
  
[Gambas:Video 20detik]  

 "
73,-,-,jakarta pusat,-,dki jakarta,dki jakarta," \- Kepala Badan Penanggulangan Bencana Daerah (BPBD) DKI Jakarta Isnawa
Adji mengatakan 53 kepala keluarga yang terdiri dari 230 orang mengungsi
akibat di Kelurahan Manggarai, Jakarta Selatan hari ini pukul 15.08 WIB.
Menurut dia, puluhan rumah terbakar akibat sambaran petir.

""13 rumah tinggal dan 40 pintu kontrakan,"" kata dia dalam keterangannya,
Sabtu, 17 Desember 2022.

Kebakaran telah menghanguskan hunian warga di Jalan Manggarai Utara 1, RT 09
dan 11/RW 01, Kelurahan Manggarai. Lokasi pengungsian atau posko utama berada
di Sarana Krida Karang Taruna, Jalan Manggarai Utara 5, RT 05/RW 01. Kemudian
ada juga tempat mengungsi sementara di Pos RW 01 dan Ruang Publik Terpadu
Ramah Anak atau RPTRA Cibono.

Isnawa memastikan peristiwa ini tidak menelan korban jiwa. Kerugian materiil
akibat insiden tersebut masih dihitung. Petugas mengerahkan 26 mobil pemadam
untuk menjinakkan si jago merah.

""Pemadaman selesai pukul 16.50 WIB,"" ucap Isnawa.

BPBD DKI Jakarta telah mengirimkan bantuan logistik untuk para . Barang-barang
yang diberikan di antaranya air mineral (15 dus), selimut (70 lembar), (25
paket), matras (60 lembar), peralatan anak (25 paket), terpal (25 lembar),
mukena (60 lembar), dan sarung (60 lembar).

Berdasarkan informasi dari Instagram @humasjakfire, ada mobil pemadam
kebakaran dari Jakarta Selatan sebanyak 15 unit, Jakarta Timur 6 unit, Dinas
Gulkarmat tiga unit, dan dua unit dari Jakarta Pusat. Total personel pemadam
yang diturunkan untuk memadamkan api di Kelurahan itu sebanyak 176 orang.

 "
74,tinggimoncong,-,gowa,gowa,sulawesi selatan,sulawesi selatan,"\-

Longsor menimpa sebuah kantor perusahaan leasing di Gowa, Sulawesi Selatan
(Sulsel). Insiden itu menyebabkan tiga karyawan perusahaan leasing meninggal.

Kepala BPBD Gowa Ikhsan Parawansa mengatakan peristiwa ini terjadi di Bangkeng
Tabbing, Kelurahan Bontolerung, Kecamatan Tinggimoncong, Gowa pada pukul 03.00
Wita, Sabtu (24/12). Sedikitnya ada 10 karyawan perusahaan leasing di dalam
kantor saat longsor menerjang.

""Sudah ditemukan semua korban yang tiga itu dan dinyatakan meninggal dunia,""
ujar Ikhsan kepada , Sabtu (24/12/2022).

  

Menurut Ikhsan, 10 karyawan leasing itu menggunakan satu unit rumah sebagai
kantor di Kelurahan Bontolerung. Namun nahas, longsor datang menerjang.

""Dia itu yang pekerja cicil motor yang kredit motor, yang leasing itu. itu
rumah itu dia pake,"" ujar Ikhsan.

""Di dalam rumah kantor itu ada 10 orang, dia itu pekerja. 7 Orang yang
selamat, yang 3 itu tertimbun di dalam, terkena reruntuhan gitu kan,"" ujarnya.

Ikhsan menjelaskan saat proses evakuasi, salah satu korban pencarian tanah
longsor ditemukan dalam kondisi terjepit reruntuhan bangunan. Dia juga
memastikan ketiga jenazah telah ditemukan dan dievakuasi.

""Yang terakhir dievakuasi itu kan sempat dicari karena di reruntuhan. Dia
kejepit jenazahnya,"" katanya.

Selain korban jiwa, material longsor juga menimbun 1 unit rumah. Dua rumah
warga lainnya bahkan 2 terbawa arus sungai.

""Taksiran kerugian Rp 500.000.000,"" ungkap Ikhsan.

  
  
  
[Gambas:Video 20detik]  

 "
75,tebet,-,jakarta selatan,-,dki jakarta,dki jakarta," \- Badan Penanggulangan Bencana Daerah (BPBD) DKI Jakarta mendistribusikan
logistik dan bantuan hidup dasar bagi 230 penyintas  di Manggarai, Jakarta
Selatan yang terjadi Sabtu, kemarin.

""Atas kejadian tersebut, BPBD DKI mendistribusikan logistik dan bantuan hidup
dasar kepada para penyintas mulai dari air sampai sarung,"" kata Kepala
Pelaksana BPBD DKI Jakarta Isnawa Adji dalam keterangan tertulis yang diterima
di Jakarta, Sabtu malam, 17 Desember 2022.

BPBD DKI Jakarta merinci bahwa bantuan yang diberikan pihaknya pada malam ini
meliputi air mineral (15 dus), selimut (70 lembar), perlengkapan keluarga (25
paket), matras (60 lembar), pakaian anak (25 paket), terpal (25 lembar),
mukena (60 lembar), dan sarung (60 lembar).

Bantuan-bantuan tersebut disalurkan kepada sekitar 230 penyintas yang saat ini
mengungsi di tiga titik yakni di Gedung Sarana Krida Karang Taruna (SKKT)
Jalan Manggarai Utara 5 RT05 RW01 sebagai posko utama, kemudian pos RW01 RT05;
dan RPTRA Cibono.

BPBD DKI Jakarta menerangkan bahwa peristiwa kebakaran tersebut terjadi di
Jalan Manggarai Utara 1 RT11 dan RT09 RW01 Kelurahan Manggarai, Kecamatan
Tebet, pada pukul 15:08 WIB.

Setelah ditangani oleh sekitar 26 unit Damkar, yang dibantu petugas dari BPBD,
PLN, PMI, Dinkes DKI, Dishub DKI, Satpol PP, Tagana Dinsos DKI, Polisi dan
TNI, kebakaran tersebut berhasil dipadamkan sekitar pukul 16.50 WIB.

Kebakaran yang disebabkan sambaran petir itu mengakibatkan 13 rumah tinggal
dan 40 pintu kontrakan hangus serta 53  atau sekitar 230 jiwa harus mengungsi.
""Korban sejauh ini nihil dan kerugian masih dalam pendataan,"" ucap Isnawa
menambahkan.

 "
