,new_kec,old_kec,new_kab,old_kab,new_prov,old_prov,berita
4423,-,-,purbalingga,purbalingga,jawa tengah,jawa tengah," Sebanyak dua warga Kabupaten Purbalingga, Jawa Tengah, Agit Setia (29) dan
Dedi Prianto (30) tewas usai menabrak pohon di Jalan Bukit Daeng Muka Kuning,
Batam, Kepulauan Riau (Kepri) Sabtu (17/12/2022) 01.00 WIB.

Dugaan sementara, dua orang itu mengantuk saat mengendarai sepeda motor Honda
Beat bernomor polisi BP 2159 HA.

Kanit Gakkum Satlantas Polresta Barelang Iptu Victor Hutahean mengatakan,
kecelakaan terjadi saat keduanya melaju dari arah Mukakuning menuju Batuaji.

Setibanya di tanjakan Bukit Daeng, sepeda motor yang mereka kendarai diduga
hilang kendali hingga akhirnya menabrak pohon.

Namun naas, keduanya seketika saja tewas di tempat karena kondisinya yang
mengenaskan, kata Victor melalui telepon, Sabtu (17/12/2022).

Setelah mendapat laporan warga, polisi langsung menuju lokasi kecelakaan.

Keduanya langsung kami bawa ke kamar jenazah RS BP Batam, terang Victor.

Victor mengimbau agar setiap pengendara tetap selalu waspada dan berhati-hati
dalam berkendara.

Personel masih melakukan penyelidikan dari kasus ini, kendati demikian
diketahui keduanya tidak memiliki keluarga di Batam, ujar Victor.

Namun paguyuban Purbalingga di Batam sedang mengusahakan proses pemakaman
keduanya, apakah dimakankan di Batam atau diterbangkan ke kampung halaman
keduanya, tambah Vicktor mengakhiri.

 "
4424,-,-,-,-,-,-," \- Kereta kerja pemasang rel proyek kereta cepat Jakarta-Bandung anjlok dan
menyebabkan dua orang tewas pada Ahad sore lalu. Pemerintah diminta
menginvestigasi secara menyeluruh kecelakaan dalam proyek kereta cepat
Jakarta-Bandung itu karena telah terjadi berulang-ulang.

Nasional

Sengkarut proses verifikasi partai politik peserta Pemilu 2024 berlanjut. Di
tengah bantahan KPU, koalisi masyarakat sipil bersiap melaporkan kasus dugaan
manipulasi ini ke Dewan Kehormatan Penyelenggara Pemilu. Intimidasi terhadap
komisioner KPU daerah yang membangkang dikabarkan meningkat.

Olahraga

Timnas Argentina bukan hanya Lionel Messi. Angel Di Maria mencetak satu gol
dan menciptakan satu penalti saat pertandingan penutup Piala Dunia 2022
melawan Prancis. Pemain kidal ini kerap menjebol gawang lawan di partai final
sejak membela Argentina U20.

Ekbis

OJK meminta para penyedia platform fintech lending atau pinjaman online
meningkatkan manajemen risiko dan sistem peringatan dini deteksi kecurangan
agar melindungi konsumen dari praktik penipuan. Di sisi lain, upaya
memperkecil celah antara tingkat literasi dan inklusi keuangan juga terus
diupayakan. Langkah apa saja yang akan dilakukan OJK?

 "
4425,-,-,-,-,-,-,"\-

Warga Negara Indonesia (WNI) tewas karena kecelakaan pesawat di Yunani.
Kementerian Luar Negeri (Kemelu) menyebut korban merupakan pilot pesawat
tersebut.

""KBRI Athena telah menerima informasi dari Hellenic Coast Guard (HCG) Yunani
terkait kecelakaan pesawat bermesin tunggal di lepas pantai utara Heraklion,
Crete, Kamis (15/12),"" ucap juru bicara Kemlu Teuku Faizasyah, saat dihubungi,
Jumat (16/12/2022).

""Kecelakaan mengakibatkan tewasnya dua orang awak pesawat. Salah satu korban
adalah warga negara Indonesia, usia 68 tahun, yang merupakan pilot pesawat
tersebut,"" katanya.

Sampai saat ini, otoritas Yunani masih mendalami penyebab dari kecelakaan
tersebut. KBRI Athena disebut terus berkomunikasi dengan otoritas Yunani untuk
mendapat informasi terbaru.

""KBRI Athena telah dan terus berkoordinasi erat dengan otoritas setempat,
pihak-pihak terkait termasuk keluarga dan perusahaan tempat korban bekerja,""
katanya.

Kemudian, proses pemulangan jenazah akan dibantu oleh KBRI Athena. Namun,
Faizasyah belum mendapat informasi kapan jenazah korban akan dibawa ke tanah
air.

""KBRI Athena juga akan membantu dalam proses pemulagan jenazah ke tanah air.
(Soal waktu) lazimnya karena permintaan keluarga. Saya pastikan lebih lanjut,""
katanya.

Sebelumnya, Dilansir media lokal ekathimerini.com, Jumat (16/12/2022), sumber-
sumber Penjaga Pantai Yunani mengatakan mereka telah menemukan dan
mengeluarkan dua pria berusia 32 dan 62 tahun dari pesawat kecil tersebut.
Pria yang lebih muda, warga negara Afrika Selatan, ditemukan selamat. Namun,
pria berumur 62 tahun yang disebut sebagai WNI, telah meninggal dunia.

Tim penyelamat sempat melakukan CPR pada WNI tersebut ketika dia ditemukan
tidak sadarkan diri. Namun, dokter memastikan kematiannya di Rumah Sakit
Venizeleio, tempat dia dibawa setelah diangkat dari lautan.

Pesawat kecil yang dilaporkan terdaftar di Indonesia itu, lepas landas dari
Bandara Iraklio menuju ke Mesir sebelum pesawat jatuh.

Pesawat itu jatuh di laut lepas Pulau Kreta, beberapa saat setelah mengirim
sinyal SOS. Dalam laporan ERT, dikutip dari Anadolu, sinyal SOS dikirim
sekitar pukul 09.55 waktu setempat.

Penjaga pantai langsung bergerak menuju lokasi kecelakaan dan berhasil menarik
keluar dua orang yang ada di pesawat tersebut.

Otoritas setempat sedang menyelidiki insiden tersebut untuk menentukan
penyebab kecelakaan pesawat tersebut.

 "
4426,-,-,-,-,-,-,"\-

Sebuah pesawat bermesin tunggal jatuh ke laut lepas pantai utara Kreta, Yunani
pada Kamis (15/12) pagi waktu setempat. Korban tewas dilaporkan adalah pria
warga negara Indonesia (WNI).

Dilansir media lokal _ekathimerini.com_ yang dikutip , Jumat (16/12/2022),
sumber-sumber Penjaga Pantai Yunani mengatakan mereka telah menemukan dan
mengeluarkan dua pria. Keduanya masing-masing berusia 32 dan 62 tahun dari
pesawat kecil tersebut.

Pria yang lebih muda, warga negara Afrika Selatan, ditemukan selamat. Namun,
pria berumur 62 tahun yang disebut sebagai WNI, telah meninggal dunia.

  

Tim penyelamat sempat melakukan CPR pada WNI tersebut ketika dia ditemukan
tidak sadarkan diri. Namun, dokter memastikan kematiannya di Rumah Sakit
Venizeleio, tempat dia dibawa setelah diangkat dari lautan.

Pesawat kecil yang dilaporkan terdaftar di Indonesia itu, lepas landas dari
Bandara Iraklio menuju ke Mesir sebelum kecelakaan ini terjadi.

Pesawat itu jatuh di laut lepas Pulau Kreta, beberapa saat setelah mengirim
sinyal SOS. Dalam laporan ERT, dikutip dari Anadolu, sinyal SOS dikirim
sekitar pukul 09.55 waktu setempat.

Penjaga pantai langsung bergerak menuju lokasi kecelakaan dan berhasil menarik
keluar dua orang yang ada di pesawat tersebut.

Otoritas setempat sedang menyelidiki insiden tersebut untuk menentukan
penyebab kecelakaan tersebut.

  
  
  
[Gambas:Video 20detik]  

 "
4427,-,-,bengkulu,-,bengkulu,lampung,"\-

Sebuah video yang menunjukkan suasana kapal sedang terombang-ambing di tengah
laut viral. Peristiwa itu disebut terjadi di Selat Sunda.

Dilihat , Minggu (25/12/2022), di dalam video menunjukkan sejumlah orang yang
berada di dalam kapal sedang berusaha menggunakan pelampung. Terlihat suasana
yang tegang dari sejumlah orang itu.

Dalam video itu juga terlihat kendaraan yang di dalam kapal terbalik.
Dijelaskan jika suasana di dalam kapal itu terjadi karena kapal yang sedang
terombang-ambing di tengah ombak yang besar.

  

""Gelombang lautan Selat Sunda Pelabuhan Merak Bakauheni. Semoga lekas membaik
dan bersahabat cuaca Indonesia,"" demikian narasi dalam video.

Kabid Humas Polda Lampung Kombes Zahwani Pandra Arsyad mengatakan tidak ada
kapal yang terombang-ambil di laut Selat Sunda. Hal ini disampaikan Pandra
usai berkomunikasi dengan pihak ASDP.

"" Dari hasil konfirmasi dengan GM ASDP Bakauheni, Suharto bahwa laut Selat
Sunda masih tenang dan aman-aman saja. Bahkan informasi nahkoda kapal juga
mengatakan masih normal laut Selat Sunda,"" ujar Pandra.

""Hasil dari konfirmasi dengan Kepala BPTD Wilayah VI Bengkulu -Lampung Bahar
Latif juga mengatakan situasi penyeberangan dari Pelabuhan Bakauheni ke
Pelabuhan Merak masih lancar, kendaraan-kendaraan bus dan truk dapat
terangkut. Artinya situasi laut Selat Sunda masih landai dan kondusif,""
sambungnya.

Pandra kemudian mengimbau warga tidak langsung percaya dengan informasi yang
beredar di media sosial. Menurutnya, informasi itu bisa saja tidak benar atau
hoaks.

""Kepada masyarakat agar tenang, tidak cepat langsung menerima berita hoaks
atau tidak dapat percaya kebenarannya,"" jelasnya.

  
  
  
[Gambas:Video 20detik]  

 "
4428,-,-,bandung barat,bandung barat,jawa barat,jawa barat,"Kecelakaan yang melibatkan Kereta Teknis dan lokomotif kereta cepat di proyek
Kereta Cepat Jakarta-Bandung (KCJB) terjadi di Kampung Cempaka, Desa
Campakamekar, Kabupaten Bandung Barat (KBB), Jawa Barat, Minggu (18/12/2022)
sore.

Dari pantauan di lokasi kejadian, terlihat Kereta Teknis pengangkut material
berwarna kuning dan lokomotif kereta cepat berwarna hijau masih tergeletak di
lokasi kejadian dan belum dievakuasi.

Area tempat kejadian perkara (TKP) pun saat ini sudah dipasangi garis polisi.

Sementara beberapa korban dilarikan ke rumah sakit untuk mendapat penanganan
medis.

Menurut Ani (55), saksi mata di lokasi kejadian, kecelakaan itu bermula saat
lokomotif kereta cepat berwarna hijau melaju pada Minggu (18/12/2022) sekitar
pukul 16.00 WIB.

""Sementara pemasangan rel kan baru sampai sini. Kereta (lokomotif) dari arah
Padalarang melesat keluar lintasan,"" kata Ani saat ditemui di lokasi.

Lokomotif yang melesat keluar lintasan sepanjang kurang lebih 200 meter dari
ujung rel itu lantas menabrak Kereta Teknis berwarna kuning yang tengah berada
di luar rel kereta.

""Setelah keluar lintasan terus nabrak alat berat warna kuning (Kereta Teknis).
Setelah itu gelap sama debu sampai enggak kelihatan,"" ungkap Ani.

Mengenai jumlah korban akibat kecelakaan tersebut, Ani mengaku tidak
mengetahui.

Ia hanya tahu ada beberapa korban yang diangkut melalui depan rumahnya usai
kecelakaan itu terjadi.

Sementara itu, polisi masih melakukan penyelidikan atas insiden maut ini. Saat
ini kepolisian tengah melakukan olah TKP untuk menelusuri kronologi kecelakaan
sebenarnya.

""Kejadian (kecelakaan) tadi sore. Kita mengamankan TKP. Lokasinya di
Padalarang, Bandung Barat,"" ujar Dir Reskrimum Polda Jabar Kombes Pol K Yani
Sudarto saat ditemui di lokasi, Minggu.

Menurutnya, kecelakaan juga mengakibatkan sejumlah pekerja yang tengah
melakukan aktivitas di lokasi kejadian tertabrak. Meski demikian, polisi masih
melakukan pendataan mengenai berapa jumlah korban meninggal dan korban luka
atas insiden maut ini.

""Ada korban (meninggal), tapi masih diidentifikasi tepatnya berapa. Korban
luka ada juga. Saat ini sudah dibawa ke RS Santosa,"" tuturnya.

Sementara itu, Direktur Utara PT. Kereta Cepat Indonesia China (KCIC) Dwiyana
Slamet Riyadi dalam keterangannya pada Senin (19/12/2022) menyatakan, yang
keluar dari jalur adalah kereta kerja.

""Jadi di sini yang keluar jalur adalah kereta kerja bukan rangkaian Kereta
Cepat,"" katanya seperti dikutip dari pemberitaan _Kompas.com._

Tercatat ada enam korban kecelakaan kereta tersebut. Dua orang meninggal
dunia, 2 orang luka sedang dan berat, serta dua lainnya terluka ringan.

""Semua merupakan teknisi dari Kontraktor Sinohydro dan berwarga negara
Tiongkok,"" katanya.

 "
4429,-,-,banjarmasin,-,kalimantan selatan,kalimantan selatan,"\-

Warga di Kotabaru, Kalimantan Selatan (Kalsel) menemukan bangkai pesawat di
dalam hutan. Bangkai pesawat ini diyakini peninggalan perang dunia II.

""Iya benar, warga ada temukan sayap pesawat ukuran 3x7 meter, badan pesawat,
baling-baling, bangkai mesin, dan tabung gas di dalam hutan,"" ujar Kapolres
Kotabaru AKBP M Gafur Aditya Harisada Siregar kepada , Jumat (16/12/2022).

Bangkai pesawat itu berada di hutan tepatnya di Desa Bungkukan, Kecamatan
Kelumpang, Kotabaru pada Minggu (11/12). Saat itu kepala desa bersama warga
berjalan ke hutan saat ingin melakukan pengecekan Tapal Batas Desa antara
Bungkukan dan Magalau Hulu.

  

""Lokasi bangkai pesawat berjarak dari Desa Bungkukkan menuju TKP sekitar 16
kilometer, 10 kilometer bersepeda motor dan dilanjutkan 6 Km berjalan kaki
dengan estimasi empat Jam,"" terangnya.

Gafur menjelaskan temuan bangkai pesawat tersebut sebenarnya telah lama
ditemukan pada awal tahun 2000, namun oleh warga temuan itu diposting dan
viral di media sosial.

""Lokasi bangkai pesawat itu sebelumnya pernah didatangi Babinsa Batangkulur
pada awal tahun 2000-an dan di sana dia menemukan pistol dan mengamankan
pistol tersebut ke Mako Kodim 1004 Kotabaru,"" kata Gafur.

""Dan juga pernah disiarkan oleh RRI Banjarmasin pada tahun 1997 terkait adanya
pesawat jatuh di di Desa Bungkukkan,"" imbuhnya.

Selain itu, warga sekitar lokasi pun telah mengetahui keberadaan bangkai
pesawat tersebut. Oleh warga besi dari bangkai pesawat diambil dan digunakan
untuk membuat pisau maupun parang.

""Berdasarkan penjelasan dari tokoh masyarakat bahwa pesawat sudah sejak lama
diketahui keberadaannya oleh masyarakat seringkali memanfaatkan besi bangkai
pesawat untuk di buat pisau atau parang,"" bebernya.

Gafur menerangkan, bangkai pesawat tersebut diduga merupakan peninggalan
perang dunia tepatnya pada tahun 1947 saat Indonesia baru merdeka.

""Rumor di masyarakat pesawat tersebut jatuh pada tahun 1949 zaman gerombolan
dan posisi Pesawat di atas gunung, tapi untuk memastikan akan dilakukan
pemeriksaan oleh pihak yang berkompeten di bidangnya,"" pungkasnya.

  
  
  
[Gambas:Video 20detik]  

 "
4430,-,-,natuna,-,kepulauan riau,kalimantan utara,"\-

Hari Nusantara diperingati setiap 13 Desember. Peringatan ini dicanangkan
Presiden Keempat RI Abdurrahman Wahid pada 13 Desember 1999.

Ada empat tujuan dari Hari Nusantara. Itu seperti dikutip dari situs resmi
Kementerian Energi dan Sumber Daya Alam Mineral (ESDM).

  1. Mengubah mindset bangsa Indonesia mengenai ruang hidup dan ruang juang, dari matra darat menjadi matra laut.
  2. Menjadikan bidang kelautan sebagai arus utama pembangunan nasional.
  3. Menghasilkan model pembangunan terintegrasi bagi kepulauan terluar dan atau terpencil.
  4. Mewujudkan Indonesia menjadi negara maritim yang mampu mengelola potensi sumber daya alam laut untuk kesejahteraan masyarakat dan disegani dunia.

""Bahwa semua perairan di sekitar, di antara dan yang menghubungkan pulau-pulau
yang masuk daratan NKRI adalah bagian-bagian yang tak terpisahkan dari wilayah
yurisdiksi Republik Indonesia,"" berikut bunyi Deklarasi Djuanda Kartawidjaya
atau yang dikenal dengan Deklarasi Djuanda.

Dalam situs resmi Kementerian Kelautan dan Perikanan diterangkan, berdasarkan
catatan 2020, Indonesia memiliki 16.771 pulau. Salah satu kabupaten dengan
pulau terbanyak yakni Raja Ampat yang punya 2.881 pulau.

### Pulau mana saja yang pernah jadi sengketa RI dengan Malaysia dan China?

Pulau Sipadan dan Pulau Ligitan berada di perbatasan antara Kalimantan Timur
dan Sabah (Malaysia Timur). Pada 1967, terjadi saling klaim pulau antara
Malaysia dan Indonesia.

Indonesia menyebut Pulau Sipadan dan Pulau Ligitan masuk di batas wilayah.
Namun Malaysia keberatan hingga memasukkan Pulau Ligitan dan Sipadan ke dalam
peta nasionalnya.

Hingga 21 Juni 1996, perwakilan Indonesia Moerdiono dan perwakilan Malaysia
Anwar Ibrahim menandatangani sebuah laporan. Isinya hasil rekomendasi supaya
sengketa kedua pulau dibawa ke Mahkamah Internasional. Laporan tersebut juga
ditunjukkan pada Presiden Soeharto dan Perdana Menteri Mahathir Mohammad.

Akhirnya Mahkamah Internasional, berdasarkan bukti-bukti yang telah diajukan,
menetapkan pemilik kedaulatan Pulau Sipadan dan Pulau Ligitan adalah Malaysia.

Sejak 1979, Malaysia sudah mengincar Blok Ambalat. Itu ditandai dengan kapal
perang dan pesawat tempur Malaysia yang sering mondar-mandir.

Sebab, satu titik tambang di Ambalat menyimpan cadangan potensial 764 juta
barel minyak. Serta 1,4 triliun kaki kubik gas yang bisa dimanfaatkan hingga
30 tahun.

Sementara itu, Ambalat telah diakui dunia sebagai milik Indonesia berdasarkan
Konvensi Hukum Laut Perserikatan Bangsa-Bangsa (UNCLAW).

Secara administratif, Pulau Sebatik terbagi menjadi dua bidang. Di utara
merupakan wilayah Sabah, Malaysia. Sedangkan di selatan merupakan wilayah
Kalimantan Utara, Indonesia.

Meski berbeda budaya dan kewarganegaraan, warga di sana tetap hidup rukun dan
tentram.

Pulau Natuna berada di Kepulauan Riau. Pada 1993, China memaparkan sebuah
peta. Di peta tersebut tampak Pulau Natuna masuk dalam peta nasionalnya.

Itu dilandasi dengan tanda sembilan garis putus-putus. Atau yang kini lebih
dikenal dengan sebutan nine-dash line.

Saat diklarifikasi China mengatakan Pulau Natuna milik Indonesia. Namun
berbanding terbalik dengan sa ada ikap di lapangan.

Sejak 2010 kapal-kapal nelayan China masuk Indonesia. Serta ada intervensi
kapal penjaga pantai China di wilayah ZEE Indonesia. Hingga 2022, ketegangan
terkait perairan Natuna masih tetap terjadi.

  
  
  
[Gambas:Video 20detik]  

 "
4431,-,-,kepulauan seribu,kepulauan seribu,dki jakarta,dki jakarta,"\-

Kapal penumpang KM Nurul Hidayah mengalami masalah mesin saat berlayar di
perairan Pulau Payung, Kepulauan Seribu, Jakarta. Kapal yang berangkat dari
pelabuhan Kronjo menuju Pulau Kelapa itu diketahui alami masalah mesin.

  

 "
4432,maulafa,-,kupang,-,nusa tenggara timur,nusa tenggara timur,"Metty Chameilia Toelle (33), warga Kabupaten Rote Ndao, Nusa Tenggara Timur
(NTT), yang tewas ditabrak mobil boks bermuatan alat kesehatan di RSUD
Johannes Kupang, ternyata berprofesi sebagai guru.

""Ponakan kami ini guru di Kabupaten Rote Ndao,"" kata Bobi Lesi, paman
almarhumah Metty, kepada sejumlah wartawan, Kamis (1/12/2022).

Metty diketahui mengajar di SMA Negeri 1 Kecamatan Rote Timur. Sedangkan
suaminya Cors Joni Duru Adu, bekerja di BRI Cabang Kupang.

Pasangan suami istri ini memiliki dua anak yang masih kecil.

""Memang suaminya tinggal di sini (Kota Kupang) kerja di bank. Korban ini
tinggal di Rote Ndao karena jadi guru di sana. Mereka punya dua anak,"" kata
Bobi.

Pada 29 November, Bobi dan keluarga lainnya mengantar Metty ke rumah sakit
untuk menjalani operasi pencabutan pen yang ditanam di kaki dan siku akibat
kecelakaan motor beberapa waktu lalu.

Saat itu, seluruh ruangan tempat perawatan pasien pemegang kartu BPJS kelas
satu penuh. Sehingga, mereka pulang dan kembali ke RSUD Johannes Kupang pada
Rabu (30/11/2022) pagi.

Saat kejadian, seorang keponakan Metty sedang mengantre di loket untuk
mendaftar ulang. Sedangkan, Bobi dan Metty yang duduk di kursi roda, menunggu
di depan loket.

  
Karena tempat mereka menunggu mulai panas, Metty meminta Bobby memindahkannya
ke tempat yang teduh.

Ketika itu, Metty masih sempat menelepon ibunya di Rote Ndao dan memintanya
datang ke Kupang dengan kapal fery.

Beberapa saat kemudian, Metty meminta Bobi menemui keponakannya yang sedang
mengantre di loket pendaftaran untuk mengambil telepon genggamnya.

Waktu Bobi berjalan menuju loket, mobil boks yang berada tak jauh dari depan
Metty, menyala.

Saya lihat mobil kencang sekali, saya kejar tapi tidak dapat mobil, ungkap
Bobi.

Menurutnya, waktu kejadian Metty sempat berusaha bangun dari kursi roda untuk
menyelamatkan diri, tetapi tidak bisa.

Kejadian cepat sekali, kenangnya.

Dari informasi yang diterima Bobi, sopir mobil boks tersebut meminta sopir
lain untuk memindahkan mobil dari tempat parkir.

Meski begitu, keluarga pun ikhlas menerima kematian itu sebagai musibah.

Jenazah Metty kemudian dibawa dan disemayamkan di rumah keluarga di Sikumana,
Kecamatan Maulafa, Kota Kupang.

Jenazah Metty akan dikebumikan di Tempat Pemakaman Umum Fatukoa, Jumat
(2/12/2022) besok.

Kepala Bidang Hubungan Masyarakat Kepolisian Daerah NTT, Komisaris Besar
Ariasandy menyebut, kasus itu sudah ditangani oleh Satuan Lalu Lintas
Kepolisian Resor Kupang Kota, dengan memeriksa sejumlah saksi mata.

""Tadi juga, sudah dilakukan oleh tempat kejadian perkara dan beberapa pihak
telah dimintai keterangan,"" ujarnya.

Sebelumnya, mobil boks dengan nomor polisi DH 8947 AM yang bermuatan alat
kesehatan menabrak seorang pasien di dalam area Rumah Sakit Umum Daerah (RSUD)
WZ Johannes Kupang.

Akibatnya, pasien yang diketahui bernama Metty Toelle, langsung meninggal
dunia di tempat kejadian.

 "
